origin,plugin_enabled,path,real_path,name,description_chars,description,sha256,bytes,codex_disabled,claude_override,disable_model_invocation
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\context-budget\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\context-budget\SKILL.md,context-budget,105,エージェント、スキル、MCPサーバー、ルールにわたってClaude Codeのコンテキストウィンドウ消費を監査します。肥大化、冗長なコンポーネントを特定し、優先順位付けされたトークン節約の推奨事項を生成します。,bbfb01895735717031538fc1b6684eada20e32a39c2f6355fee23313d8c04446,7373,False,,False
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\continuous-agent-loop\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\continuous-agent-loop\SKILL.md,continuous-agent-loop,45,品質ゲート、評価、リカバリーコントロールを備えた継続的な自律エージェントループのパターン。,868ac20ad9c7079bf249a0da6d2abd373140314f6df08353539abff2e0032a01,1329,False,,False
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\continuous-learning\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\continuous-learning\SKILL.md,continuous-learning,62,Claude Codeセッションから再利用可能なパターンを自動的に抽出し、将来の使用のために学習済みスキルとして保存します。,5f0d591d7e5d1ba650675dc74f1a5b3d0d521bccb994512fb610d1a6f78e3bd3,3984,False,,False
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\continuous-learning-v2\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\continuous-learning-v2\SKILL.md,continuous-learning-v2,88,フックを介してセッションを観察し、信頼度スコアリング付きのアトミックなインスティンクトを作成し、スキル/コマンド/エージェントに進化させるインスティンクトベースの学習システム。,6122f41d1bfcd6b6846cdc884f8f1075b597697f47955740f969514e00d2bb33,10878,False,,False
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\cost-aware-llm-pipeline\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\cost-aware-llm-pipeline\SKILL.md,cost-aware-llm-pipeline,71,LLM APIの使用量のコスト最適化パターン — タスクの複雑さによるモデルルーティング、予算追跡、リトライロジック、プロンプトキャッシング。,dff5c6f753c1a0691d1671af24013d1c22b0f21e1b1c473ae69fd1f6430ddcd0,7147,False,,False
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\cost-tracking\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\cost-tracking\SKILL.md,cost-tracking,121,ローカルのコスト追跡データベースからClaude Codeのトークン使用量、支出、予算を追跡・レポートします。コスト、支出、使用量、トークン、予算、またはプロジェクト、ツール、セッション、日付によるコスト内訳について質問する場合に使用します。,41b33dd6177bdc968a4f05338bea663c49cc79949edd3a22e4d7dfcbd9967685,5841,False,,False
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\council\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\council\SKILL.md,council,82,曖昧な決定、トレードオフ、ゴー/ノーゴーの判断のために4つの声のカウンシルを召集します。複数の有効なパスが存在し、選択前に構造化された異議が必要な場合に使用します。,6854936e1db533869e0c56b70338c922d847d25ff2a1e97fd7e9f56fefd41507,8139,False,,False
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\cpp-coding-standards\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\cpp-coding-standards\SKILL.md,cpp-coding-standards,107,C++コアガイドラインに基づくC++コーディング標準（isocpp.github.io）。現代的で安全で慣用的なプラクティスを強制するためにC++コードを書き、レビュー、またはリファクタリングする場合に使用します。,5ac1bb2350038ad889914bbb439cfa12268eb6a398d4e00e40edcf046e97115c,2717,False,,False
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\cpp-testing\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\cpp-testing\SKILL.md,cpp-testing,81,C++ テストの作成/更新/修正、GoogleTest/CTest の設定、失敗またはフレーキーなテストの診断、カバレッジ/サニタイザーの追加時にのみ使用します。,f5e90ea6aa21b25f697a86dd17fc4abd7c0d141fa8e43a54d48f397eac813e3b,11368,False,,False
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\crosspost\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\crosspost\SKILL.md,crosspost,161,X、LinkedIn、Threads、Bluesky間のマルチプラットフォームコンテンツ配布。content-engineパターンを使用してプラットフォームごとにコンテンツを適応します。同一コンテンツをクロスプラットフォームで投稿することはありません。コンテンツをソーシャルプラットフォーム間で配布したい場合に使用します。,0b8d1ab4338f53f600943ccebc4916e88798def827ecb365eb0a4315444a7833,4980,False,,False
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\csharp-testing\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\csharp-testing\SKILL.md,csharp-testing,71,xUnit、FluentAssertions、モッキング、統合テスト、テスト組織のベストプラクティスを使用したC#と.NETのテストパターン。,71bd6f92d43935a1fe6e861c5c20ecdbda3693c15ba742792ac6bfb858a18622,9234,False,,False
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\customer-billing-ops\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\customer-billing-ops\SKILL.md,customer-billing-ops,138,Stripeなどの接続された請求ツールを使用して、サブスクリプション、返金、チャーントリアージ、請求ポータルの回復、プラン分析などの顧客請求ワークフローを操作します。顧客を助けたい、サブスクリプション状態を検査したい、または収益に影響する請求操作を管理したい場合に使用します。,547738762597ff2e1e72826e7898cc0e960260c58705358b0a8f789684dbcda2,5920,False,,False
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\customs-trade-compliance\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\customs-trade-compliance\SKILL.md,customs-trade-compliance,184,"通関書類、関税分類、関税最適化、制限当事者スクリーニング、複数の法域にわたる規制コンプライアンスのための成文化された専門知識。15年以上の経験を持つ貿易コンプライアンス専門家に情報。HS分類ロジック、インコターム適用、FTA利用、ペナルティ軽減を含みます。通関許可、関税分類、貿易コンプライアンス、輸入/輸出ドキュメント、または関税最適化を処理するときに使用します。
",24e02cda9228c909c87ba206c3b99bbcc69185866d5d214936d75e4025c7dbcf,3824,False,,False
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\dart-flutter-patterns\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\dart-flutter-patterns\SKILL.md,dart-flutter-patterns,158,本番環境対応のDartおよびFlutterパターンは、null安全性、不変状態、非同期構成、ウィジェットアーキテクチャ、人気のある状態管理フレームワーク（BLoC、Riverpod、Provider）、GoRouterナビゲーション、Dioネットワーキング、Freezedコード生成、クリーンアーキテクチャをカバー。,6deb8f8377fe0219f60c449540704a28e00d759cc16d44350f9994c4716c617a,3085,False,,False
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\dashboard-builder\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\dashboard-builder\SKILL.md,dashboard-builder,100,Grafana、SigNoz、および同様のプラットフォーム用の実際のオペレータ質問に答える監視ダッシュボードを構築します。メトリクスを虚栄ボードではなく機能するダッシュボードに変える場合に使用します。,fd57228d291e414b9d099cebc59717af158597769cfeec8fab5d896dbd0b7dc9,2092,False,,False
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\data-scraper-agent\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\data-scraper-agent\SKILL.md,data-scraper-agent,232,任意のパブリックソース（ジョブボード、価格、ニュース、GitHub、スポーツなど）用の完全自動化されたAI搭載データ収集エージェントを構築します。スケジュールでスクレイプし、無料LLM（Gemini Flash）でデータを豊かにし、Notion/Sheets/Supabaseに結果を保存し、ユーザーフィードバックから学習します。GitHub Actions上で100％無料で実行。ユーザーがパブリックデータを自動的に監視、収集、または追跡したい場合に使用します。,c9f92ca91995a568d8e8781788d497d9690069189ac5b81e9afbe43384adc8a1,2961,False,,False
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\database-migrations\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\database-migrations\SKILL.md,database-migrations,149,PostgreSQL、MySQL、一般的なORM（Prisma、Drizzle、Kysely、Django、TypeORM、golang-migrate）全体のスキーマ変更、データマイグレーション、ロールバック、ゼロダウンタイムデプロイメントのためのデータベースマイグレーションベストプラクティス。,911936caa39233d39a6a8ebd8cbd4d4bb6d7358580ace895743b74c81e3f3ea5,2852,False,,False
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\deep-research\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\deep-research\SKILL.md,deep-research,81,コンテキスト深い研究を実施し、複雑なテーマについての権威ある答えを生成します。複数のソースをキュレート、相互参照、合成してコンテキスト内の完全な画像を構築します。,f4a2d31a8ac272e04b995daf3f99bbaeb43ac7e794ae43d5c904e2e40a6e066d,1432,False,,False
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\defi-amm-security\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\defi-amm-security\SKILL.md,defi-amm-security,93,DeFi自動マーケットメーカー（AMM）スマートコントラクトセキュリティ監査パターン。フラッシュローン、スリッページ、サンドイッチング攻撃、価格操作、再入攻撃、不正確な整数演算をカバー。,237a55d4b80db63c231938cc67c2c72aedebb2c06682aa22f75d2fd378d7cc6a,1742,False,,False
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\deployment-patterns\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\deployment-patterns\SKILL.md,deployment-patterns,96,Kubernetes、Docker、Vercel、クラウドプロバイダーにおけるデプロイメントパターンと戦略。ブルーグリーン、カナリア、ローリングデプロイメント、ゼロダウンタイムアップグレード。,0038825e19c6623bfa7ff2ac5ff97634bdc6ddbfeb91fb72f5e8ee62cb497b3c,1497,False,,False
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\design-system\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\design-system\SKILL.md,design-system,90,アクセシビリティ、レスポンシブネス、テーマ設定、コンポーネント群、トークンを備えた本番環境対応デザインシステムの構築。Figma、Storybook、コンポーネントライブラリ統合。,833451c6db6de6c93b48812ac1580ea50f5ffd5a0c3b80940d2b10d3b20f418b,1547,False,,False
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\django-celery\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\django-celery\SKILL.md,django-celery,84,DjangoおよびCeleryを使用した非同期タスク処理。タスクキューイング、ワーカー管理、エラー処理、スケジューリング。Redis/RabbitMQ ブローカー統合。,be37beaff4ddf19be7348aa1a1863ff041ddf0b62ddcdaf18089974cc0869924,1544,False,,False
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\django-patterns\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\django-patterns\SKILL.md,django-patterns,139,"Django architecture patterns, REST API design with DRF, ORM best practices, caching, signals, middleware, and production-grade Django apps.",062891c74150ee349045b9882f77cdd069cb65e3bbc8651d90303b2140fc1ca9,22368,False,,False
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\django-security\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\django-security\SKILL.md,django-security,159,"Django security best practices, authentication, authorization, CSRF protection, SQL injection prevention, XSS prevention, and secure deployment configurations.",a53d129a947228cffd20b70c217b11d6eff54cfa0068fd9a9aea4826bb7da7d6,17391,False,,False
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\django-tdd\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\django-tdd\SKILL.md,django-tdd,134,"Django testing strategies with pytest-django, TDD methodology, factory_boy, mocking, coverage, and testing Django REST Framework APIs.",680aef9218d91182ba2c41454c0d3fddb1efff03f37b195fd43775f7a180eb32,22742,False,,False
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\django-verification\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\django-verification\SKILL.md,django-verification,150,"Verification loop for Django projects: migrations, linting, tests with coverage, security scans, and deployment readiness checks before release or PR.",d680dd3f3547f0d922bf9e5a19233e93564559969b24899dbcd0d1760f559903,13481,False,,False
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\dmux-workflows\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\dmux-workflows\SKILL.md,dmux-workflows,60,複数のAIエージェントとタスク集約ワークフローを調整します。複数のワーカーで作業を分配し、エラーを処理し、結果をマージ。,f9be1fde9d7759ab561fdc347178b2eff6d7e8f952da002df1ce6c65c2c8e447,1355,False,,False
.codex:plugin:ecc@ecc,True,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\docker-patterns\SKILL.md,C:\Users\Humberto\.codex\plugins\cache\ecc\ecc\2.2.1\docs\ja-JP\skills\docker-patterns\SKILL.md,docker-patterns,68,Docker イメージの構築、最適化、マルチステージビルド、ネットワーク、ボリューム管理。本番環境デプロイメント用のベストプラクティス。,0507ff8af7574708c5e3c2290da6bf2914fe340b470347a70a50d82923cfa698,1928,False,,False
