curso,regime,entry_id,fora_do_escopo,confiante,aceito,primario,vazio,rota,passada,pred,win_slug,s1,s2,margem,razao,share_score,n_pos,n_cand,frase,exact_hits,max_tok_frase,tok_frase_doador,origem,doador,peso_doador,n_topic_tokens,n_overlap,cobertura,n_alias,pred_frase,pred_exact_hits,pred_max_tok_frase,pred_tok_frase_doador,pred_origem,pred_doador,pred_peso_doador,pred_n_topic_tokens,pred_n_overlap,pred_cobertura,pred_n_alias,pred_score,unidade,n_mat_unid,n_iguais,share_unid,reasons
TCC,produto,aula-10-linguagens-reconhecıveis-e-linguagens-decidıveis-pdf,0,1,1,1,0,1a,1a,linguagens-reconheciveis-e-decidiveis,linguagens-reconheciveis-e-decidiveis,79.9488,22.304000000000002,57.644800000000004,0.27897854626961255,0.7014448629916803,5,5,1,37,4,3,alias,markdown_headings_text,4.4,17,15,0.8823529411764706,13,1,37,4,3,alias,markdown_headings_text,4.4,17,15,0.8823529411764706,13,79.9488,unidade-02-turing-computabilidade,5,1,0.2,winner_score=79.95
CG,cru,intro,0,0,1,1,0,2a-secao,2a,origens,origens,0.0,0.0,0.0,1.0,0.0,0,4,0,0,0,0,,,0.0,1,0,0.0,1,0,0,0,0,,,0.0,1,0,0.0,1,0.0,unidade-01-introducao-ao-processamento-grafico,12,3,0.25,sem-sinal (winner_score=0)|secao-nomeia-subtopico
CG,cru,origensdacomputacaografica,0,1,1,1,0,1a,1a,origens,origens,13.22,0.0,13.22,0.0,1.0,1,4,1,5,1,1,label,markdown_headings_text,4.4,1,1,1.0,1,1,5,1,1,label,markdown_headings_text,4.4,1,1,1.0,1,13.22,unidade-01-introducao-ao-processamento-grafico,12,3,0.25,winner_score=13.22
CG,cru,segmentacaopptx,0,1,1,1,0,1a,1a,segmentacao,segmentacao,12.57,0.9072,11.6628,0.07217183770883055,0.9326863146647671,2,6,1,5,1,1,label,markdown_headings_text,4.4,4,1,0.25,3,1,5,1,1,label,markdown_headings_text,4.4,4,1,0.25,3,12.57,unidade-03-processamento-de-imagens-e-visao-computacional,17,12,0.7058823529411765,winner_score=12.57
CG,cru,segmentacaodetexturas,0,1,1,1,0,1a,1a,segmentacao,segmentacao,18.09,2.0,16.09,0.11055831951354339,0.8008637463812823,5,6,1,7,1,1,label,markdown_headings_text,4.4,4,2,0.5,3,1,7,1,1,label,markdown_headings_text,4.4,4,2,0.5,3,18.09,unidade-03-processamento-de-imagens-e-visao-computacional,17,12,0.7058823529411765,winner_score=18.09
CG,cru,morfologiamatematicapptx,0,0,1,1,0,2a-propagado,2a,segmentacao,segmentacao,4.268,0.0,4.268,0.0,1.0,1,6,1,2,1,1,alias,title_text,3.8,9,1,0.1111111111111111,8,1,2,1,1,alias,title_text,3.8,9,1,0.1111111111111111,8,4.268,unidade-03-processamento-de-imagens-e-visao-computacional,17,12,0.7058823529411765,winner_score=4.27|propagado-headings
CG,cru,csg,0,0,1,1,0,1a,1a,geometria-solida-construtiva-csg,geometria-solida-construtiva-csg,6.22,0.12240000000000001,6.0976,0.019678456591639873,0.9456612696065075,14,15,1,2,4,4,label,markdown_lead_text,2.8,4,4,1.0,0,1,2,4,4,label,markdown_lead_text,2.8,4,4,1.0,0,6.22,unidade-07-representacao-e-modelagem-de-objetos,15,2,0.13333333333333333,winner_score=6.22
CG,cru,modelagem3d,0,0,1,0,0,1a,1a,representacao-aramada,representacao-aramada,5.78,4.498,1.282,0.7782006920415225,0.24928543924611954,15,15,1,2,2,2,label,markdown_lead_text,2.8,2,2,1.0,0,1,2,2,2,label,markdown_lead_text,2.8,2,2,1.0,0,5.78,unidade-07-representacao-e-modelagem-de-objetos,15,1,0.06666666666666667,winner_score=5.78
CG,cru,atividade,0,0,0,0,1,vazio-empate-exato,1a,,paralela,0.019584,0.019584,0.0,1.0,0.14285714285714285,7,11,0,0,0,0,,,0.0,1,0,0.0,1,0,0,0,0,,,0.0,0,0,0.0,0,0.0,unidade-06-processo-de-visualizacao-3d,10,5,0.5,empate-exato 7x score=0.02
CG,cru,basico3d-py,0,1,0,0,0,1a,1a,perspectiva,perspectiva,4.84,0.107712,4.732288,0.022254545454545454,0.9582041790245971,8,11,1,2,1,1,label,markdown_lead_text,2.8,1,1,1.0,1,1,2,1,1,label,markdown_lead_text,2.8,1,1,1.0,1,4.84,unidade-06-processo-de-visualizacao-3d,10,2,0.2,winner_score=4.84
CG,cru,opengl3d,0,0,0,0,0,1a,1a,perspectiva,perspectiva,4.84,2.04,2.8,0.42148760330578516,0.5504804192750036,9,11,1,2,1,1,label,markdown_lead_text,2.8,1,1,1.0,1,1,2,1,1,label,markdown_lead_text,2.8,1,1,1.0,1,4.84,unidade-06-processo-de-visualizacao-3d,10,2,0.2,winner_score=4.84
CG,cru,opengl3dcpp-vdi,0,0,0,0,1,vazio-empate-exato,1a,,paralela,4.84,4.84,0.0,1.0,0.4848925125543079,8,11,1,2,1,1,label,markdown_lead_text,2.8,1,1,1.0,1,0,0,0,0,,,0.0,0,0,0.0,0,0.0,unidade-06-processo-de-visualizacao-3d,10,5,0.5,empate-exato 2x score=4.84
CG,cru,opengl3dcpp,0,0,0,0,1,vazio-empate-exato,1a,,paralela,4.84,4.84,0.0,1.0,0.4848925125543079,8,11,1,2,1,1,label,markdown_lead_text,2.8,1,1,1.0,1,0,0,0,0,,,0.0,0,0,0.0,0,0.0,unidade-06-processo-de-visualizacao-3d,10,5,0.5,empate-exato 2x score=4.84
CG,cru,vis3d,0,0,0,0,1,vazio-empate-exato,1a,,paralela,9.46,9.46,0.0,1.0,0.27887631856732625,10,11,1,4,1,1,label,markdown_headings_text,4.4,1,1,1.0,1,0,0,0,0,,,0.0,0,0,0.0,0,0.0,unidade-06-processo-de-visualizacao-3d,10,5,0.5,empate-exato 2x score=9.46
CG,cru,basico3d-cpp,0,1,1,0,0,1a,1a,bezier-e-algoritmo-de-casteljau,bezier-e-algoritmo-de-casteljau,7.096,0.107712,6.988288,0.015179255918827508,0.9575577583294358,14,15,1,3,1,1,alias,markdown_headings_text,4.4,3,1,0.3333333333333333,3,1,3,1,1,alias,markdown_headings_text,4.4,3,1,0.3333333333333333,3,7.096,unidade-07-representacao-e-modelagem-de-objetos,15,8,0.5333333333333333,winner_score=7.10
CG,cru,basico3d-py-zip,0,0,1,1,0,1a,1a,tecnicas-de-modelagem-3d,tecnicas-de-modelagem-3d,0.107712,0.01723392,0.09047808,0.16,0.3246753246753245,14,15,0,0,0,0,,,0.0,3,1,0.3333333333333333,0,0,0,0,0,,,0.0,3,1,0.3333333333333333,0,0.107712,unidade-07-representacao-e-modelagem-de-objetos,15,2,0.13333333333333333,winner_score=0.11
CG,cru,exerciciodemodelagem,0,1,1,0,0,1a,1a,tecnicas-de-modelagem-3d,tecnicas-de-modelagem-3d,0.9648,0.01723392,0.94756608,0.01786268656716418,0.8115467354018489,14,15,0,0,0,0,,,0.0,3,2,0.6666666666666666,0,0,0,0,0,,,0.0,3,2,0.6666666666666666,0,0.9648,unidade-07-representacao-e-modelagem-de-objetos,15,2,0.13333333333333333,winner_score=0.96
CG,cru,elemoculto,0,1,1,0,0,1a,1a,algoritmo-z-buffer,algoritmo-z-buffer,10.18,8.866,1.314,0.8709233791748526,0.30939580574341313,11,11,1,3,3,3,label,markdown_headings_text,4.4,2,2,1.0,1,1,3,3,3,label,markdown_headings_text,4.4,2,2,1.0,1,10.18,unidade-06-processo-de-visualizacao-3d,10,2,0.2,winner_score=10.18
CG,cru,exemplozbuffer,0,1,1,1,0,1a,1a,algoritmo-z-buffer,algoritmo-z-buffer,0.141984,0.019584,0.1224,0.13793103448275862,0.5471698113207548,7,11,0,0,0,0,,,0.0,2,1,0.5,1,0,0,0,0,,,0.0,2,1,0.5,1,0.141984,unidade-06-processo-de-visualizacao-3d,10,2,0.2,winner_score=0.14
CG,cru,iluminacao,0,1,1,0,0,2a-rotulo,2a,modelos-de-reflexao-ambiente-difusa-especular,modelos-de-reflexao-ambiente-difusa-especular,15.291999999999996,6.622,8.669999999999996,0.4330368820298196,0.5771785735853615,4,5,1,8,3,3,alias,markdown_lead_text,2.8,5,5,1.0,5,1,8,3,3,alias,markdown_lead_text,2.8,5,5,1.0,5,15.291999999999996,unidade-08-sintese-de-imagens-realisticas,5,4,0.8,winner_score=15.29|rotulo-decomposto
CG,cru,programabasico3d,0,1,0,0,0,2a-rotulo,2a,metodos-de-sombreamento-flat-gouraud-phong,metodos-de-sombreamento-flat-gouraud-phong,3.448,1.1520000000000001,2.296,0.3341067285382831,0.7495652173913044,2,5,1,2,1,1,alias,markdown_lead_text,2.8,5,1,0.2,4,1,2,1,1,alias,markdown_lead_text,2.8,5,1,0.2,4,3.448,unidade-08-sintese-de-imagens-realisticas,5,1,0.2,winner_score=3.45|rotulo-decomposto
CG,cru,exercicios,0,0,1,1,0,1a,1a,aplicacoes,aplicacoes,7.136,0.0,7.136,0.0,1.0,1,4,1,3,1,1,alias,markdown_headings_text,4.4,2,1,0.5,2,1,3,1,1,alias,markdown_headings_text,4.4,2,1,0.5,2,7.136,unidade-01-introducao-ao-processamento-grafico,12,9,0.75,winner_score=7.14
CG,cru,opengl-cpp,0,0,1,1,0,2a-propagado,2a,aplicacoes,aplicacoes,26.134000000000004,4.8,21.334000000000003,0.18366878395959282,0.84483093036788,2,4,1,13,1,1,alias,markdown_headings_text,4.4,7,6,0.8571428571428571,7,1,13,1,1,alias,markdown_headings_text,4.4,7,6,0.8571428571428571,7,26.134000000000004,unidade-01-introducao-ao-processamento-grafico,12,9,0.75,winner_score=26.13|propagado-headings
CG,cru,opengl-py,0,0,1,1,0,2a-propagado,2a,aplicacoes,aplicacoes,28.860000000000003,4.8,24.060000000000002,0.1663201663201663,0.857397504456328,2,4,1,14,1,1,alias,markdown_headings_text,4.4,7,5,0.7142857142857143,7,1,14,1,1,alias,markdown_headings_text,4.4,7,5,0.7142857142857143,7,28.860000000000003,unidade-01-introducao-ao-processamento-grafico,12,9,0.75,winner_score=28.86|propagado-headings
CG,cru,openglbasico,0,0,1,1,0,1a,1a,aplicacoes,aplicacoes,9.745999999999999,0.0,9.745999999999999,0.0,1.0,1,4,1,4,1,1,alias,markdown_headings_text,4.4,2,2,1.0,2,1,4,1,1,alias,markdown_headings_text,4.4,2,2,1.0,2,9.745999999999999,unidade-01-introducao-ao-processamento-grafico,12,9,0.75,winner_score=9.75
CG,cru,exercicio-com-animacao,0,0,0,0,0,1a,1a,algoritmos-de-poligonos,algoritmos-de-poligonos,0.42223104,0.0,0.42223104,0.0,1.0,1,5,0,0,0,0,,,0.0,1,1,1.0,1,0,0,0,0,,,0.0,1,1,1.0,1,0.42223104,unidade-02-fundamentos-matematicos,16,4,0.25,winner_score=0.42
CG,cru,exercicio-com-poligonos,0,1,1,1,0,1a,1a,algoritmos-de-poligonos,algoritmos-de-poligonos,0.42223104,0.0,0.42223104,0.0,1.0,1,5,0,0,0,0,,,0.0,1,1,1.0,1,0,0,0,0,,,0.0,1,1,1.0,1,0.42223104,unidade-02-fundamentos-matematicos,16,4,0.25,winner_score=0.42
CG,cru,exercicio-de-animacao-foguete,0,0,1,0,0,1a,1a,algoritmos-de-poligonos,algoritmos-de-poligonos,0.42223104,0.0,0.42223104,0.0,1.0,1,5,0,0,0,0,,,0.0,1,1,1.0,1,0,0,0,0,,,0.0,1,1,1.0,1,0.42223104,unidade-02-fundamentos-matematicos,16,4,0.25,winner_score=0.42
CG,cru,fundamentosmatematicos,0,0,1,0,0,1a,1a,operacoes-com-vetores,operacoes-com-vetores,2.06,0.38776320000000003,1.6722368,0.18823456310679612,0.8061123034964299,3,5,1,1,3,3,label,auto_tags_text,0.22,2,2,1.0,1,1,1,3,3,label,auto_tags_text,0.22,2,2,1.0,1,2.06,unidade-02-fundamentos-matematicos,16,3,0.1875,winner_score=2.06
CG,cru,matematica,0,0,0,0,1,vazio-sem-sinal,1a,,entidades-geometricas,0.0,0.0,0.0,1.0,0.0,0,5,0,0,0,0,,,0.0,2,0,0.0,1,0,0,0,0,,,0.0,0,0,0.0,0,0.0,unidade-02-fundamentos-matematicos,16,2,0.125,sem-sinal (winner_score=0)
CG,cru,colisao,0,1,1,1,0,1a,1a,algoritmos-de-deteccao-e-calculo-de-interseccao,algoritmos-de-deteccao-e-calculo-de-interseccao,0.9072,0.107712,0.799488,0.11873015873015873,0.8938706015891033,2,5,0,0,0,0,,,0.0,3,2,0.6666666666666666,1,0,0,0,0,,,0.0,3,2,0.6666666666666666,1,0.9072,unidade-02-fundamentos-matematicos,16,1,0.0625,winner_score=0.91
CG,cru,geomcomp,0,1,1,1,0,1a,1a,algoritmos-de-geometria-computacional,algoritmos-de-geometria-computacional,5.74,0.44064000000000003,5.29936,0.07676655052264808,0.9106716758897294,3,5,1,2,4,4,label,markdown_lead_text,2.8,2,2,1.0,1,1,2,4,4,label,markdown_lead_text,2.8,2,2,1.0,1,5.74,unidade-02-fundamentos-matematicos,16,6,0.375,winner_score=5.74
CG,cru,animacao-v2,0,0,0,0,0,1a,1a,desenho-de-linhas,desenho-de-linhas,1.3536,0.107712,1.2458879999999999,0.07957446808510639,0.8946382615846137,5,6,0,0,0,0,,,0.0,2,2,1.0,1,0,0,0,0,,,0.0,2,2,1.0,1,1.3536,unidade-04-processo-de-visualizacao-2d,18,7,0.3888888888888889,winner_score=1.35
CG,cru,exercicios-teoricos-sobre-processo-de-visualizacao-2d,0,1,0,0,0,1a,1a,desenho-de-linhas,desenho-de-linhas,1.4112,0.15941376,1.25178624,0.11296326530612244,0.8792076365463288,4,6,0,0,0,0,,,0.0,2,2,1.0,1,0,0,0,0,,,0.0,2,2,1.0,1,1.4112,unidade-04-processo-de-visualizacao-2d,18,7,0.3888888888888889,winner_score=1.41
CG,cru,instanciamento,0,0,0,0,0,1a,1a,sistema-de-coordenadas-cartesianas,sistema-de-coordenadas-cartesianas,0.9072,0.141984,0.765216,0.1565079365079365,0.8188198596308812,5,6,0,0,0,0,,,0.0,3,2,0.6666666666666666,1,0,0,0,0,,,0.0,3,2,0.6666666666666666,1,0.9072,unidade-04-processo-de-visualizacao-2d,18,3,0.16666666666666666,winner_score=0.91
CG,cru,mapeamento,0,0,0,0,0,1a,1a,recorte,recorte,4.84,0.9072,3.9328,0.18743801652892564,0.8164157593881066,5,6,1,2,1,1,label,markdown_lead_text,2.8,1,1,1.0,1,1,2,1,1,label,markdown_lead_text,2.8,1,1,1.0,1,4.84,unidade-04-processo-de-visualizacao-2d,18,5,0.2777777777777778,winner_score=4.84
CG,cru,pagina-com-videos-sobre-instanciamento,0,1,0,0,0,1a,1a,desenho-de-linhas,desenho-de-linhas,1.3536,0.019584,1.3340159999999999,0.014468085106382981,0.9584013050570962,4,6,0,0,0,0,,,0.0,2,2,1.0,1,0,0,0,0,,,0.0,2,2,1.0,1,1.3536,unidade-04-processo-de-visualizacao-2d,18,7,0.3888888888888889,winner_score=1.35
CG,cru,recorte,0,1,1,1,0,1a,1a,recorte,recorte,14.16,0.9359999999999999,13.224,0.06610169491525424,0.9292448408326437,4,6,1,6,1,1,label,markdown_headings_text,4.4,1,1,1.0,1,1,6,1,1,label,markdown_headings_text,4.4,1,1,1.0,1,14.16,unidade-04-processo-de-visualizacao-2d,18,5,0.2777777777777778,winner_score=14.16
CG,cru,transformacoesgeometricas,0,0,0,0,0,1a,1a,desenho-de-linhas,desenho-de-linhas,0.12494592,0.01723392,0.107712,0.13793103448275862,0.7073170731707316,4,6,0,0,0,0,,,0.0,2,1,0.5,1,0,0,0,0,,,0.0,2,1,0.5,1,0.12494592,unidade-04-processo-de-visualizacao-2d,18,7,0.3888888888888889,winner_score=0.12
CG,cru,transformacoesgl,0,0,0,0,0,1a,1a,sistema-de-coordenadas-cartesianas,sistema-de-coordenadas-cartesianas,0.12240000000000001,0.019584,0.102816,0.16,0.6097560975609757,5,6,0,0,0,0,,,0.0,3,1,0.3333333333333333,1,0,0,0,0,,,0.0,3,1,0.3333333333333333,1,0.12240000000000001,unidade-04-processo-de-visualizacao-2d,18,3,0.16666666666666666,winner_score=0.12
CG,cru,vis2d,0,1,1,0,0,1a,1a,recorte,recorte,9.46,1.3536,8.1064,0.14308668076109934,0.7974387656044436,5,6,1,4,1,1,label,markdown_headings_text,4.4,1,1,1.0,1,1,4,1,1,label,markdown_headings_text,4.4,1,1,1.0,1,9.46,unidade-04-processo-de-visualizacao-2d,18,5,0.2777777777777778,winner_score=9.46
CG,cru,bezier-animacao,0,1,1,1,0,1a,1a,bezier-e-algoritmo-de-casteljau,bezier-e-algoritmo-de-casteljau,10.949999999999998,0.12494592,10.825054079999997,0.011410586301369865,0.9720787865968215,13,15,1,5,1,1,alias,markdown_headings_text,4.4,3,1,0.3333333333333333,3,1,5,1,1,alias,markdown_headings_text,4.4,3,1,0.3333333333333333,3,10.949999999999998,unidade-07-representacao-e-modelagem-de-objetos,15,8,0.5333333333333333,winner_score=10.95
CG,cru,bezier-cpp,0,0,1,1,0,1a,1a,bezier-e-algoritmo-de-casteljau,bezier-e-algoritmo-de-casteljau,10.949999999999998,0.12494592,10.825054079999997,0.011410586301369865,0.9720787865968215,13,15,1,5,1,1,alias,markdown_headings_text,4.4,3,1,0.3333333333333333,3,1,5,1,1,alias,markdown_headings_text,4.4,3,1,0.3333333333333333,3,10.949999999999998,unidade-07-representacao-e-modelagem-de-objetos,15,8,0.5333333333333333,winner_score=10.95
CG,cru,bezier-py,0,1,1,1,0,1a,1a,bezier-e-algoritmo-de-casteljau,bezier-e-algoritmo-de-casteljau,10.949999999999998,0.12494592,10.825054079999997,0.011410586301369865,0.9720787865968215,13,15,1,5,1,1,alias,markdown_headings_text,4.4,3,1,0.3333333333333333,3,1,5,1,1,alias,markdown_headings_text,4.4,3,1,0.3333333333333333,3,10.949999999999998,unidade-07-representacao-e-modelagem-de-objetos,15,8,0.5333333333333333,winner_score=10.95
CG,cru,bezier-python,0,1,1,1,0,1a,1a,bezier-e-algoritmo-de-casteljau,bezier-e-algoritmo-de-casteljau,10.949999999999998,0.12494592,10.825054079999997,0.011410586301369865,0.9720787865968215,13,15,1,5,1,1,alias,markdown_headings_text,4.4,3,1,0.3333333333333333,3,1,5,1,1,alias,markdown_headings_text,4.4,3,1,0.3333333333333333,3,10.949999999999998,unidade-07-representacao-e-modelagem-de-objetos,15,8,0.5333333333333333,winner_score=10.95
CG,cru,curvas,0,0,1,0,0,2a-propagado,2a,bezier-e-algoritmo-de-casteljau,bezier-e-algoritmo-de-casteljau,6.482,5.298,1.1840000000000002,0.8173403270595495,0.30537881294798636,15,15,1,4,1,1,alias,markdown_lead_text,2.8,11,3,0.2727272727272727,12,1,4,1,1,alias,markdown_lead_text,2.8,11,3,0.2727272727272727,12,6.482,unidade-07-representacao-e-modelagem-de-objetos,15,8,0.5333333333333333,winner_score=6.48|propagado-headings
CG,cru,curvasparametricas,0,1,1,1,0,1a,1a,representacao-de-curvas-parametricas,representacao-de-curvas-parametricas,12.4224,6.712,5.7104,0.5403142709943328,0.35409111787879366,15,15,1,6,4,2,alias,markdown_headings_text,4.4,3,3,1.0,2,1,6,4,2,alias,markdown_headings_text,4.4,3,3,1.0,2,12.4224,unidade-07-representacao-e-modelagem-de-objetos,15,2,0.13333333333333333,winner_score=12.42
CG,cru,exercicios-sobre-curvas,0,0,1,0,0,2a-propagado,2a,bezier-e-algoritmo-de-casteljau,bezier-e-algoritmo-de-casteljau,11.153999999999998,4.92,6.233999999999998,0.4410973641742873,0.4611659900936288,14,15,1,6,1,1,alias,markdown_lead_text,2.8,11,3,0.2727272727272727,12,1,6,1,1,alias,markdown_lead_text,2.8,11,3,0.2727272727272727,12,11.153999999999998,unidade-07-representacao-e-modelagem-de-objetos,15,8,0.5333333333333333,winner_score=11.15|propagado-headings
CG,cru,floodfill,0,0,1,1,0,1a,1a,segmentacao,segmentacao,4.538,0.14217984000000003,4.39582016,0.03133094755398855,0.9696208596975624,2,6,1,2,3,3,alias,markdown_lead_text,2.8,4,2,0.5,3,1,2,3,3,alias,markdown_lead_text,2.8,4,2,0.5,3,4.538,unidade-03-processamento-de-imagens-e-visao-computacional,17,12,0.7058823529411765,winner_score=4.54
CG,cru,img,0,1,1,1,0,2a-rotulo,2a,cores-e-tipos-de-imagens,cores-e-tipos-de-imagens,8.456,2.0,6.4559999999999995,0.23651844843897826,0.7134179265658745,5,6,1,4,3,1,alias,markdown_lead_text,2.8,3,3,1.0,3,1,4,3,1,alias,markdown_lead_text,2.8,3,3,1.0,3,8.456,unidade-03-processamento-de-imagens-e-visao-computacional,17,5,0.29411764705882354,winner_score=8.46|rotulo-decomposto
CG,cru,remocaoderuido,0,0,0,0,0,1a,1a,cores-e-tipos-de-imagens,cores-e-tipos-de-imagens,0.14217984000000003,0.0,0.14217984000000003,0.0,1.0,1,6,0,0,0,0,,,0.0,3,1,0.3333333333333333,1,0,0,0,0,,,0.0,3,1,0.3333333333333333,1,0.14217984000000003,unidade-03-processamento-de-imagens-e-visao-computacional,17,5,0.29411764705882354,winner_score=0.14
CG,cru,exercicios-de-processamento-de-imagens,0,1,1,0,0,1a,1a,cores-e-tipos-de-imagens,cores-e-tipos-de-imagens,0.14217984000000003,0.0,0.14217984000000003,0.0,1.0,1,6,0,0,0,0,,,0.0,3,1,0.3333333333333333,1,0,0,0,0,,,0.0,3,1,0.3333333333333333,1,0.14217984000000003,unidade-03-processamento-de-imagens-e-visao-computacional,17,5,0.29411764705882354,winner_score=0.14
CG,cru,introducaoprocimg,0,1,0,0,0,1a,1a,segmentacao,segmentacao,10.459999999999999,9.200000000000001,1.259999999999998,0.8795411089866159,0.5262780809103745,4,6,1,4,3,1,alias,markdown_headings_text,4.4,9,3,0.3333333333333333,8,1,4,3,1,alias,markdown_headings_text,4.4,9,3,0.3333333333333333,8,10.459999999999999,unidade-03-processamento-de-imagens-e-visao-computacional,17,12,0.7058823529411765,winner_score=10.46
CG,cru,exercicios-de-geometria-computacional,0,0,1,1,0,1a,1a,algoritmos-de-geometria-computacional,algoritmos-de-geometria-computacional,1.3823999999999999,0.0,1.3823999999999999,0.0,1.0,1,5,0,0,0,0,,,0.0,2,2,1.0,1,0,0,0,0,,,0.0,2,2,1.0,1,1.3823999999999999,unidade-02-fundamentos-matematicos,16,6,0.375,winner_score=1.38
CG,cru,exercicios-sobre-curvas-html,0,0,1,0,0,2a-propagado,2a,bezier-e-algoritmo-de-casteljau,bezier-e-algoritmo-de-casteljau,11.153999999999998,4.92,6.233999999999998,0.4410973641742873,0.4611659900936288,14,15,1,6,1,1,alias,markdown_lead_text,2.8,11,3,0.2727272727272727,12,1,6,1,1,alias,markdown_lead_text,2.8,11,3,0.2727272727272727,12,11.153999999999998,unidade-07-representacao-e-modelagem-de-objetos,15,8,0.5333333333333333,winner_score=11.15|propagado-headings
CG,cru,exercicios-teoricos-sobre-processo-de-visualizacao-2d-html,0,1,0,0,0,1a,1a,desenho-de-linhas,desenho-de-linhas,1.4112,0.15941376,1.25178624,0.11296326530612244,0.8792076365463288,4,6,0,0,0,0,,,0.0,2,2,1.0,1,0,0,0,0,,,0.0,2,2,1.0,1,1.4112,unidade-04-processo-de-visualizacao-2d,18,7,0.3888888888888889,winner_score=1.41
CG,cru,exerciciosfundamentosmatematicos,0,0,1,0,0,1a,1a,operacoes-com-vetores,operacoes-com-vetores,0.14217984000000003,0.0,0.14217984000000003,0.0,1.0,1,5,0,0,0,0,,,0.0,2,1,0.5,1,0,0,0,0,,,0.0,2,1,0.5,1,0.14217984000000003,unidade-02-fundamentos-matematicos,16,3,0.1875,winner_score=0.14
CG,cru,domina,0,1,1,1,0,1a,1a,algoritmos-de-geometria-computacional,algoritmos-de-geometria-computacional,1.3247999999999998,0.0,1.3247999999999998,0.0,1.0,1,5,0,0,0,0,,,0.0,2,2,1.0,1,0,0,0,0,,,0.0,2,2,1.0,1,1.3247999999999998,unidade-02-fundamentos-matematicos,16,6,0.375,winner_score=1.32
CG,cru,planesweep,0,1,1,1,0,1a,1a,algoritmos-de-geometria-computacional,algoritmos-de-geometria-computacional,1.3247999999999998,0.0,1.3247999999999998,0.0,1.0,1,5,0,0,0,0,,,0.0,2,2,1.0,1,0,0,0,0,,,0.0,2,2,1.0,1,1.3247999999999998,unidade-02-fundamentos-matematicos,16,6,0.375,winner_score=1.32
CG,cru,slab,0,1,1,1,0,1a,1a,algoritmos-de-geometria-computacional,algoritmos-de-geometria-computacional,5.038,3.448,1.5900000000000003,0.684398570861453,0.5643780862676214,3,5,1,2,2,2,alias,markdown_lead_text,2.8,2,2,1.0,2,1,2,2,2,alias,markdown_lead_text,2.8,2,2,1.0,2,5.038,unidade-02-fundamentos-matematicos,16,6,0.375,winner_score=1.32
CG,cru,exercicioduascores,0,1,1,0,0,1a,1a,cores-e-tipos-de-imagens,cores-e-tipos-de-imagens,0.14217984000000003,0.0,0.14217984000000003,0.0,1.0,1,6,0,0,0,0,,,0.0,3,1,0.3333333333333333,1,0,0,0,0,,,0.0,3,1,0.3333333333333333,1,0.14217984000000003,unidade-03-processamento-de-imagens-e-visao-computacional,17,5,0.29411764705882354,winner_score=0.14
CG,cru,video-sobre-origens-da-computacao-grafica-806e66,0,1,1,1,0,1a,1a,origens,origens,13.22,0.0,13.22,0.0,1.0,1,4,1,5,1,1,label,markdown_headings_text,4.4,1,1,1.0,1,1,5,1,1,label,markdown_headings_text,4.4,1,1,1.0,1,13.22,unidade-01-introducao-ao-processamento-grafico,12,3,0.25,winner_score=13.22
